unique_id|game_id|play_id|week|x_1|y_1|x_2|y_2|event|play_description|quarter|down|yards_to_go|possession_team|yardline_side|yardline_number|game_clock|absolute_yardline_number|pass_result|offense_play_result|play_result
2018092311_621|2018092311|621|3|32.32|23.75|37.97|18.21|pass_outcome_incomplete|(2:41) (Shotgun) M.Trubisky pass incomplete short middle to T.Burton (P.Peterson).|1|1|10|CHI|CHI|24|02:41:00|34|I|0|0
2018092311_643|2018092311|643|3|33.7|23.9|36.72|43.07|tackle|(2:37) (Shotgun) M.Trubisky pass short left to T.Gabriel to CHI 27 for 3 yards (B.Baker).|1|2|10|CHI|CHI|24|02:37:00|34|C|3|3
2018092311_667|2018092311|667|3|35.81|29.7|29.25|32.97|tackle|(1:53) (Shotgun) M.Trubisky sacked at CHI 19 for -8 yards (R.Nkemdiche). FUMBLES (R.Nkemdiche), RECOVERED by ARZ-C.Peters at CHI 21. C.Peters to CHI 21 for no gain (C.Leno Jr).|1|3|7|CHI|CHI|27|01:53:00|37|S|-6|-6
2018092311_815|2018092311|815|3|41.15|29.94|51.23|18.13|tackle|(1:16) (Shotgun) M.Trubisky pass short right to A.Robinson II to CHI 42 for 10 yards (J.Taylor).|1|2|3|CHI|CHI|32|01:16:00|42|C|10|10
2018092311_839|2018092311|839|3|50.8|23.62|98.74|-1.89|pass_outcome_incomplete|(:40) (Shotgun) M.Trubisky pass incomplete deep right to T.Gabriel.|1|1|10|CHI|CHI|42|00:40:00|52|I|0|0
2018092311_899|2018092311|899|3|53.37|26.33|62.35|8.65|tackle|(15:00) (Shotgun) M.Trubisky pass short right to B.Cunningham to ARZ 47 for 9 yards (J.Bynes).|2|3|8|CHI|CHI|44|15:00:00|66|C|9|9
2018092311_980|2018092311|980|3|46.29|22.9|49.02|45.81|tackle|(13:50) (Shotgun) M.Trubisky pass short left to A.Miller to CHI 41 for 3 yards (P.Peterson).|2|1|25|CHI|CHI|38|13:50:00|72|C|3|3
2018093001_1091|2018093001|1091|4|32.46|29.35|60.78|44.53|pass_outcome_incomplete|(14:50) M.Trubisky pass incomplete deep left to T.Gabriel. PENALTY on TB-B.Grimes, Defensive Holding, 5 yards, enforced at CHI 23 - No Play.|2|1|10|CHI|CHI|23|NA|NA|I|0|5
2018093001_1124|2018093001|1124|4|37.9|29.49|71.73|48.79|tackle|(14:44) (Shotgun) M.Trubisky pass deep left to T.Gabriel to TB 39 for 33 yards (I.Johnson).|2|1|10|CHI|CHI|28|14:44:00|82|C|33|33
2018093001_1169|2018093001|1169|4|69.6|29.44|107.47|53.43|out_of_bounds|(13:22) (Shotgun) M.Trubisky pass deep left to T.Cohen pushed ob at TB 4 for 35 yards (C.Davis).|2|2|10|CHI|TB|39|13:22:00|49|C|35|35
2018093001_1216|2018093001|1216|4|99.42|29.52|110.92|28.04|touchdown|(12:26) (Shotgun) M.Trubisky pass short middle to T.Cohen for 9 yards, TOUCHDOWN.|2|1|9|CHI|TB|9|12:26:00|19|C|9|9
2018093001_127|2018093001|127|4|46.98|23.75|66.85|42.11|pass_outcome_incomplete|(13:19) (Shotgun) M.Trubisky pass incomplete deep left to A.Robinson II [G.McCoy].|1|1|10|CHI|CHI|38|13:19:00|48|I|0|0
2018093001_1420|2018093001|1420|4|36.52|29.22|32.15|41.03|pass_outcome_incomplete|(10:45) M.Trubisky pass incomplete short left to J.Howard (K.Alexander).|2|1|10|CHI|CHI|27|10:45:00|83|I|0|0
2018093001_1442|2018093001|1442|4|35.85|29.39|42.76|0.95|pass_outcome_incomplete|(10:39) (Shotgun) M.Trubisky pass incomplete short right to A.Robinson II (B.Grimes). PENALTY on TB-C.Davis, Illegal Contact, 5 yards, enforced at CHI 27 - No Play. Penalty on TB-B.Grimes, Illegal Contact, declined.|2|2|10|CHI|CHI|27|NA|NA|I|0|5
2018093001_1496|2018093001|1496|4|41.6|29.25|88.97|20.38|tackle|(9:56) (Shotgun) M.Trubisky pass deep middle to T.Burton to TB 20 for 47 yards (I.Johnson).|2|2|9|CHI|CHI|33|09:56:00|77|C|47|47
2018093001_1520|2018093001|1520|4|88.88|23.24|109.72|50.28|touchdown|(9:05) (Shotgun) M.Trubisky pass deep left to J.Bellamy for 20 yards, TOUCHDOWN.|2|1|10|CHI|TB|20|09:05:00|30|C|20|20
2018093001_1679|2018093001|1679|4|39.44|23.3|70.07|49.04|tackle|(8:08) (Shotgun) M.Trubisky pass deep left to T.Gabriel to TB 40 for 30 yards (M.Stewart).|2|1|10|CHI|CHI|30|08:08:00|80|C|30|30
2018093001_170|2018093001|170|4|70.83|23.85|111.5|1.9|pass_outcome_touchdown|(12:27) M.Trubisky pass deep right to T.Burton for 39 yards, TOUCHDOWN.|1|1|10|CHI|TB|39|12:27:00|71|C|39|39
2018093001_1787|2018093001|1787|4|107.25|26.46|109.38|10.74|touchdown|(5:00) (Shotgun) M.Trubisky pass short middle to T.Gabriel for 3 yards, TOUCHDOWN.|2|2|3|CHI|TB|3|05:00:00|13|C|3|3
2018093001_2172|2018093001|2172|4|25.84|23.47|31.58|53.4|out_of_bounds|(2:08) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at CHI 22 for 4 yards (M.Stewart).|2|3|1|CHI|CHI|18|02:08:00|92|C|4|4
2018093001_2299|2018093001|2299|4|43.44|29.29|73.31|52.71|out_of_bounds|(1:33) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at TB 35 for 31 yards (I.Johnson).|2|1|10|CHI|CHI|34|01:33:00|76|C|31|31
2018093001_2328|2018093001|2328|4|74.43|29.33|69.54|30.98|pass_outcome_incomplete|(1:23) (Shotgun) M.Trubisky pass incomplete short middle to T.Burton.|2|1|10|CHI|TB|35|01:23:00|45|I|0|0
2018093001_2663|2018093001|2663|4|49.15|23.88|79.9|3.42|pass_outcome_incomplete|(11:05) (Shotgun) M.Trubisky pass incomplete deep right to T.Gabriel [K.Alexander]. PENALTY on TB-R.Smith, Defensive Pass Interference, 29 yards, enforced at CHI 40 - No Play.|3|1|10|CHI|CHI|40|NA|NA|I|0|29
2018093001_2696|2018093001|2696|4|78.95|23.94|106.34|0.23|out_of_bounds|(10:59) M.Trubisky pass deep right to T.Cohen ran ob at TB 3 for 28 yards. Penalty on TB-C.Davis, Defensive Holding, declined.|3|1|10|CHI|TB|31|10:59:00|79|C|28|28
2018093001_2736|2018093001|2736|4|106.78|23.8|127.1|8.45|pass_outcome_incomplete|(10:41) B.Sowell reported in as eligible.  M.Trubisky pass incomplete short middle to T.Burton.|3|1|3|CHI|TB|3|10:41:00|107|I|0|0
2018093001_2760|2018093001|2760|4|106.87|24.01|111.12|4.47|pass_outcome_incomplete|(10:35) (Shotgun) M.Trubisky pass incomplete short right to T.Cohen [L.David].|3|2|3|CHI|TB|3|10:35:00|107|I|0|0
2018093001_2782|2018093001|2782|4|106.58|23.99|110.16|2.57|touchdown|(10:32) (Shotgun) M.Trubisky pass short right to T.Gabriel for 3 yards, TOUCHDOWN.|3|3|3|CHI|TB|3|10:32:00|107|C|3|3
2018093001_3085|2018093001|3085|4|33.2|23.96|65.81|48.77|pass_outcome_incomplete|(4:16) (Shotgun) M.Trubisky pass incomplete deep left to A.Robinson II (M.Stewart).|3|3|3|CHI|CHI|24|04:16:00|34|I|0|0
2018093001_3565|2018093001|3565|4|42.64|29.31|54.17|10.34|tackle|(11:26) (Shotgun) M.Trubisky pass short right to T.Gabriel to CHI 45 for 11 yards (J.Pierre-Paul).|4|2|12|CHI|CHI|34|11:26:00|76|C|11|11
2018093001_3631|2018093001|3631|4|63.97|23.42|77.25|38.81|tackle|(9:15) M.Trubisky pass short left to T.Gabriel to TB 32 for 14 yards (M.Williams).|4|2|12|CHI|TB|46|09:15:00|56|C|14|14
2018093001_3708|2018093001|3708|4|71.55|23.66|81.42|18.23|tackle|(7:16) (Shotgun) M.Trubisky pass short right to T.Cohen to TB 28 for 9 yards (J.Evans; V.Curry).|4|3|15|CHI|TB|37|07:16:00|47|C|9|9
2018093001_389|2018093001|389|4|45.62|23.87|58.41|-1.46|pass_outcome_incomplete|(10:09) (Shotgun) M.Trubisky pass incomplete short right to J.Wims.|1|2|7|CHI|CHI|37|10:09:00|47|I|0|0
2018093001_411|2018093001|411|4|46.16|23.79|36.54|28.62|qb_sack|(10:05) (Shotgun) M.Trubisky sacked at CHI 27 for -10 yards (J.Pierre-Paul).|1|3|7|CHI|CHI|37|10:05:00|47|S|-10|-10
2018093001_55|2018093001|55|4|34.02|26.25|39.44|0.08|out_of_bounds|(15:00) (Shotgun) M.Trubisky pass short right to T.Cohen pushed ob at CHI 30 for 5 yards (B.Grimes).|1|1|10|CHI|CHI|25|15:00:00|35|C|5|5
2018093001_780|2018093001|780|4|57.14|25.92|66.96|0.38|tackle|(4:02) (Shotgun) M.Trubisky pass short right to A.Robinson II pushed ob at TB 43 for 9 yards (A.Taylor).|1|1|10|CHI|CHI|48|04:02:00|58|C|9|9
2018093001_825|2018093001|825|4|84.55|23.67|97.63|54.63|out_of_bounds|(2:51) (Shotgun) M.Trubisky pass short left to T.Gabriel pushed ob at TB 14 for 10 yards (B.Grimes).|1|1|10|CHI|TB|24|02:51:00|86|C|10|10
2018093001_854|2018093001|854|4|94.76|29.82|116.59|52.71|pass_outcome_touchdown|(2:18) (Shotgun) M.Trubisky pass short left to A.Robinson II for 14 yards, TOUCHDOWN.|1|1|10|CHI|TB|14|02:18:00|96|C|14|14
2018101404_1053|2018101404|1053|6|57.62|29.7|64.07|28.35|tackle|(11:22) (Shotgun) M.Trubisky pass short left to A.Robinson II to MIA 45 for 7 yards (J.Woodard). MIA-J.Woodard was injured during the play. His return is Questionable.|2|2|8|CHI|CHI|48|11:22:00|58|C|7|7
2018101404_1101|2018101404|1101|6|65.95|26.79|61.61|27.4|tackle|(10:16) (Shotgun) M.Trubisky pass short middle to T.Cohen to MIA 48 for -4 yards (A.Branch).|2|1|10|CHI|MIA|44|10:16:00|66|C|-4|-4
2018101404_1125|2018101404|1125|6|61.99|27.6|79.77|18.87|pass_outcome_incomplete|(9:34) (Shotgun) M.Trubisky pass incomplete short middle to A.Miller.|2|2|14|CHI|MIA|48|09:34:00|62|I|0|0
2018101404_1147|2018101404|1147|6|62.29|27.03|55.34|37.5|qb_sack|(9:30) (Shotgun) M.Trubisky sacked at CHI 46 for -6 yards (V.Taylor).|2|3|14|CHI|MIA|48|09:30:00|62|S|-6|-6
2018101404_1298|2018101404|1298|6|42.92|29.68|91.29|52.23|tackle|(6:18) (Shotgun) M.Trubisky pass deep left to T.Gabriel to MIA 18 for 47 yards (T.McTyer).|2|1|10|CHI|CHI|35|06:18:00|45|C|47|47
2018101404_1322|2018101404|1322|6|90.15|29.48|95.26|13.02|pass_outcome_incomplete|(5:31) (Shotgun) M.Trubisky pass incomplete short right to J.Howard.|2|1|10|CHI|MIA|18|05:31:00|92|I|0|0
2018101404_1344|2018101404|1344|6|90.84|29.49|100.1|53.59|out_of_bounds|(5:27) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at MIA 9 for 9 yards (J.Baker).|2|2|10|CHI|MIA|18|05:27:00|92|C|9|9
2018101404_180|2018101404|180|6|19.81|29.57|41.59|47.7|pass_outcome_incomplete|(13:11) (Shotgun) M.Trubisky pass incomplete deep left to A.Robinson II.|1|1|10|CHI|CHI|10|13:11:00|100|I|0|0
2018101404_1848|2018101404|1848|6|62.97|24.09|97.48|51.32|pass_outcome_incomplete|(14:19) (No Huddle, Shotgun) M.Trubisky pass incomplete deep left to A.Robinson II. PENALTY on MIA-M.Fitzpatrick, Defensive Pass Interference, 32 yards, enforced at MIA 47 - No Play.|3|1|10|CHI|MIA|47|NA|NA|I|0|32
2018101404_1881|2018101404|1881|6|94.88|29.54|101.07|50.27|tackle|(14:12) (Shotgun) M.Trubisky pass short left to T.Cohen to MIA 9 for 6 yards (R.McMillan).|3|1|10|CHI|MIA|15|14:12:00|25|C|6|6
2018101404_1905|2018101404|1905|6|100.97|29.3|109.63|21.95|touchdown|(13:27) (Shotgun) M.Trubisky pass short middle to T.Burton for 9 yards, TOUCHDOWN.|3|2|4|CHI|MIA|9|13:27:00|19|C|9|9
2018101404_2072|2018101404|2072|6|96.97|29.45|111.01|35.48|pass_outcome_touchdown|(11:33) (Shotgun) M.Trubisky pass short middle to A.Robinson II for 12 yards, TOUCHDOWN.|3|1|10|CHI|MIA|12|11:33:00|22|C|12|12
2018101404_223|2018101404|223|6|21.91|27.56|61.11|31.24|pass_outcome_incomplete|(12:30) (Shotgun) M.Trubisky pass incomplete deep middle to A.Miller.|1|3|8|CHI|CHI|12|12:30:00|98|I|0|0
2018101404_2312|2018101404|2312|6|33.79|29.53|88.78|50.01|tackle|(7:50) (Shotgun) M.Trubisky pass deep left to T.Gabriel to MIA 21 for 54 yards (T.McTyer).|3|1|10|CHI|CHI|25|07:50:00|85|C|54|54
2018101404_2336|2018101404|2336|6|89.01|29.53|114.16|-8.49|pass_outcome_incomplete|(7:02) M.Trubisky pass incomplete short right.|3|1|10|CHI|MIA|21|07:02:00|31|I|0|0
2018101404_2762|2018101404|2762|6|36.9|24.07|86.61|40.49|tackle|(15:00) (Shotgun) M.Trubisky pass short middle to T.Cohen to MIA 22 for 50 yards (R.Jones).|4|2|7|CHI|CHI|28|15:00:00|38|C|50|50
2018101404_2846|2018101404|2846|6|85.59|27.54|106.74|53.08|out_of_bounds|(13:01) (Shotgun) M.Trubisky pass deep left to A.Robinson II to MIA 3 for 21 yards (C.Tankersley). Miami challenged the pass completion ruling, and the play was Upheld. The ruling on the field was confirmed. (Timeout #1.)|4|2|12|CHI|MIA|24|13:01:00|86|C|21|21
2018101404_2920|2018101404|2920|6|107.12|29.87|111.18|2.91|touchdown|(12:26) B.Sowell reported in as eligible.  M.Trubisky pass short right to T.Cohen for 3 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on CHI-T.Burton, Offensive Pass Interference, 10 yards, enforced at MIA 3 - No Play.|4|1|3|CHI|MIA|3|NA|NA|C|3|-10
2018101404_2953|2018101404|2953|6|96.67|29.82|111.45|28.93|touchback|(12:21) M.Trubisky pass deep middle intended for B.Braunecker INTERCEPTED by T.McDonald at MIA -5. Touchback.|4|1|13|CHI|MIA|13|12:21:00|97|IN|0|0
2018101404_3159|2018101404|3159|6|33.57|23.91|41.79|23.63|tackle|(9:08) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 32 for 7 yards (T.McDonald).|4|1|10|CHI|CHI|25|09:08:00|35|C|7|7
2018101404_3204|2018101404|3204|6|40.87|26.72|52.21|19.24|pass_outcome_incomplete|(7:45) (Shotgun) M.Trubisky pass incomplete short right to A.Robinson II. PENALTY on MIA-M.Fitzpatrick, Defensive Pass Interference, 6 yards, enforced at CHI 33 - No Play.|4|3|2|CHI|CHI|33|NA|NA|I|0|6
2018101404_3237|2018101404|3237|6|47.59|23.92|85.39|52.22|pass_outcome_incomplete|(7:41) (Shotgun) B.Sowell reported in as eligible.  M.Trubisky pass incomplete deep left to A.Miller (M.Fitzpatrick).|4|1|10|CHI|CHI|39|07:41:00|49|I|0|0
2018101404_3282|2018101404|3282|6|54.79|29.67|66.69|0.23|out_of_bounds|(6:53) (Shotgun) M.Trubisky pass short right to T.Cohen ran ob at MIA 43 for 11 yards (K.Alonso).|4|3|3|CHI|CHI|46|06:53:00|56|C|11|11
2018101404_3407|2018101404|3407|6|79.64|29.68|103.68|34.16|pass_outcome_incomplete|(3:29) (Shotgun) B.Sowell reported in as eligible.  M.Trubisky pass incomplete deep middle to T.Cohen (R.Jones).|4|2|9|CHI|MIA|29|03:29:00|81|I|0|0
2018101404_3448|2018101404|3448|6|80.27|29.77|109.52|34.27|touchdown|(3:23) (Shotgun) M.Trubisky pass deep middle to A.Miller for 29 yards, TOUCHDOWN.|4|3|9|CHI|MIA|29|03:23:00|81|C|29|29
2018101404_3568|2018101404|3568|6|29.66|23.86|45.99|8.41|tackle|(2:55) (Shotgun) M.Trubisky pass short right to A.Robinson II to CHI 36 for 16 yards (K.Alonso).|4|1|10|CHI|CHI|20|02:55:00|30|C|16|16
2018101404_3592|2018101404|3592|6|45.61|23.75|40.47|10.6|tackle|(2:11) (Shotgun) M.Trubisky pass short right to T.Gabriel to CHI 32 for -4 yards (X.Howard).|4|1|10|CHI|CHI|36|02:11:00|46|C|-4|-4
2018101404_3633|2018101404|3633|6|41.3|23.75|55.4|32.14|tackle|(2:00) (Shotgun) M.Trubisky pass short right to T.Cohen to CHI 43 for 11 yards (K.Alonso). FUMBLES (K.Alonso), RECOVERED by MIA-X.Howard at CHI 45. X.Howard to CHI 45 for no gain (A.Miller).|4|2|14|CHI|CHI|32|02:00:00|42|C|11|13
2018101404_4071|2018101404|4071|6|28.78|23.44|34.84|-1.64|out_of_bounds|(4:59) (Shotgun) M.Trubisky pass short right to T.Burton ran ob at CHI 25 for 5 yards (C.Tankersley).|5|1|10|CHI|CHI|20|04:59:00|90|C|5|5
2018101404_490|2018101404|490|6|43.78|23.45|43.71|48.41|tackle|(8:01) (Shotgun) M.Trubisky pass short left to T.Gabriel to CHI 34 for no gain (T.McTyer).|1|2|1|CHI|CHI|34|08:01:00|76|C|0|0
2018101404_584|2018101404|584|6|54.36|25.79|56.21|30.81|tackle|(5:22) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 49 for 2 yards (J.Woodard).|1|3|1|CHI|CHI|47|05:22:00|63|C|2|2
2018101404_608|2018101404|608|6|58.02|29|66.13|53.27|out_of_bounds|(4:45) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at MIA 44 for 7 yards (K.Alonso).|1|1|10|CHI|CHI|49|04:45:00|61|C|7|7
2018101404_851|2018101404|851|6|29.65|23.84|41.55|20.3|pass_outcome_incomplete|(14:48) (Shotgun) M.Trubisky pass incomplete short middle to A.Robinson II. PENALTY on MIA-K.Alonso, Defensive Pass Interference, 4 yards, enforced at CHI 20 - No Play.|2|1|10|CHI|CHI|20|NA|NA|I|0|4
2018101404_889|2018101404|889|6|33.64|24.93|25.95|24.98|qb_sack|(14:44) (Shotgun) M.Trubisky sacked at CHI 17 for -7 yards (J.Woodard).|2|1|10|CHI|CHI|24|14:44:00|34|S|-7|-7
2018101404_908|2018101404|908|6|26.05|25.34|35.4|5.51|tackle|(14:01) (Shotgun) M.Trubisky pass short right to A.Robinson II to CHI 25 for 8 yards (X.Howard).|2|2|17|CHI|CHI|17|14:01:00|27|C|8|8
2018101404_932|2018101404|932|6|34.62|23.82|47.84|52.94|out_of_bounds|(13:21) (Shotgun) M.Trubisky pass short left to T.Gabriel ran ob at CHI 38 for 13 yards (T.McTyer) [J.Woodard].|2|3|9|CHI|CHI|25|13:21:00|35|C|13|13
2018101404_977|2018101404|977|6|50.26|29.63|72.09|3.26|pass_outcome_incomplete|(12:14) (Shotgun) M.Trubisky pass incomplete deep right to T.Cohen.|2|2|7|CHI|CHI|41|12:14:00|51|I|0|0
2018101404_999|2018101404|999|6|50.11|29.87|99.1|38.83|pass_outcome_incomplete|(12:09) (Shotgun) C.Whitehair to CHI 37 for -4 yards. FUMBLES, recovered by CHI-M.Trubisky at CHI 36. M.Trubisky pass incomplete deep left to T.Gabriel. PENALTY on MIA-T.McTyer, Defensive Holding, 5 yards, enforced at CHI 41 - No Play.|2|3|7|CHI|CHI|41|NA|NA|I|0|5
2018102102_1149|2018102102|1149|7|79.68|25.41|75.83|27.81|qb_sack|(14:14) (Shotgun) M.Trubisky sacked at NE 34 for -4 yards (D.Wise).|2|2|4|CHI|NE|30|14:14:00|80|S|-4|-4
2018102102_1206|2018102102|1206|7|79.27|23.82|97.02|34.34|tackle|(12:49) (Shotgun) M.Trubisky pass short middle to T.Burton to NE 13 for 17 yards (P.Chung). Penalty on NE-J.Jackson, Illegal Use of Hands, declined.|2|4|4|CHI|NE|30|12:49:00|80|C|17|17
2018102102_1241|2018102102|1241|7|96.87|29.84|121.32|21.72|pass_outcome_incomplete|(12:18) (Shotgun) M.Trubisky pass incomplete short middle to A.Miller.|2|1|10|CHI|NE|13|12:18:00|97|I|0|0
2018102102_1263|2018102102|1263|7|96.22|29.36|112.92|51.51|pass_outcome_incomplete|(12:14) (Shotgun) M.Trubisky pass incomplete short left to T.Cohen. PENALTY on NE-D.Harmon, Defensive Holding, 5 yards, enforced at NE 13 - No Play.|2|2|10|CHI|NE|13|NA|NA|I|0|5
2018102102_1297|2018102102|1297|7|101.44|29.63|102.47|41.64|pass_outcome_incomplete|(12:07) (Shotgun) M.Trubisky pass incomplete short left to T.Cohen [P.Chung].|2|1|8|CHI|NE|8|12:07:00|102|I|0|0
2018102102_1380|2018102102|1380|7|106.45|29.84|116.27|3.83|pass_outcome_incomplete|(11:14) B.Sowell reported in as eligible.  M.Trubisky pass incomplete short right to B.Sowell (E.Roberts).|2|1|2|CHI|NE|2|11:14:00|108|I|0|0
2018102102_1558|2018102102|1558|7|34.9|23.88|42.53|47.71|pass_outcome_incomplete|(10:48) (Shotgun) B.Sowell reported in as eligible.  M.Trubisky pass incomplete short left to T.Cohen.|2|1|10|CHI|CHI|25|10:48:00|35|I|0|0
2018102102_1605|2018102102|1605|7|29.73|23.81|33.37|8.94|tackle|(10:42) (Shotgun) M.Trubisky pass short right to A.Robinson II to CHI 24 for 4 yards (K.Van Noy).|2|2|15|CHI|CHI|20|10:42:00|30|C|4|4
2018102102_1629|2018102102|1629|7|33.08|23.82|42.16|47.63|pass_outcome_incomplete|(10:03) (Shotgun) M.Trubisky pass incomplete short left to T.Burton.|2|3|11|CHI|CHI|24|10:03:00|34|I|0|0
2018102102_2039|2018102102|2039|7|39.12|29.77|46.79|30.38|pass_outcome_incomplete|(3:19) (Shotgun) M.Trubisky pass incomplete short middle to D.Sims.|2|2|6|CHI|CHI|29|03:19:00|39|I|0|0
2018102102_2128|2018102102|2128|7|45.97|29.51|52.46|0.33|out_of_bounds|(2:00) M.Trubisky pass short right to T.Gabriel pushed ob at CHI 43 for 7 yards (L.Guy).|2|2|10|CHI|CHI|36|02:00:00|46|C|7|7
2018102102_2157|2018102102|2157|7|52.81|23.75|85.39|-0.96|pass_outcome_incomplete|(1:54) (Shotgun) M.Trubisky pass incomplete deep right to T.Cohen.|2|3|3|CHI|CHI|43|01:54:00|53|I|0|0
2018102102_2374|2018102102|2374|7|47.54|23.65|64.5|23.52|tackle|(:14) (Shotgun) M.Trubisky pass deep middle to T.Burton to NE 45 for 17 yards (D.McCourty).|2|1|10|CHI|CHI|38|00:14:00|48|C|17|17
2018102102_2415|2018102102|2415|7|64.24|24.37|69.99|0.09|out_of_bounds|(:08) (Shotgun) M.Trubisky pass short right to T.Cohen ran ob at NE 40 for 5 yards.|2|1|10|CHI|NE|45|00:08:00|65|C|5|5
2018102102_2439|2018102102|2439|7|69.91|23.92|88.86|0.46|tackle|(:01) (Shotgun) M.Trubisky pass short middle to T.Cohen to NE 20 for 20 yards (D.Rivers).|2|2|5|CHI|NE|40|00:01:00|70|C|20|20
2018102102_2536|2018102102|2536|7|53.61|23.74|70.86|53.87|out_of_bounds|(14:16) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at NE 40 for 16 yards (E.Rowe).|3|2|8|CHI|CHI|44|14:16:00|66|C|16|16
2018102102_2614|2018102102|2614|7|103.76|29.48|110.73|2.67|pass_outcome_incomplete|(13:01) (Shotgun) M.Trubisky pass incomplete short right to A.Robinson II (S.Gilmore).|3|1|6|CHI|NE|6|13:01:00|16|I|0|0
2018102102_2659|2018102102|2659|7|104.16|29.37|109.87|53.47|touchdown|(12:10) (Shotgun) M.Trubisky pass short left to T.Cohen for 6 yards, TOUCHDOWN.|3|3|6|CHI|NE|6|12:10:00|16|C|6|6
2018102102_2992|2018102102|2992|7|36.81|27.26|67.21|51|pass_outcome_incomplete|(7:03) (Shotgun) M.Trubisky pass incomplete deep left to T.Gabriel. PENALTY on NE-J.Jackson, Defensive Pass Interference, 16 yards, enforced at CHI 27 - No Play.|3|2|8|CHI|CHI|27|NA|NA|I|0|16
2018102102_3048|2018102102|3048|7|53.59|29.29|93.29|5.84|pass_outcome_incomplete|(6:16) (Shotgun) M.Trubisky pass incomplete deep right to J.Bellamy.|3|2|8|CHI|CHI|45|06:16:00|65|I|0|0
2018102102_3070|2018102102|3070|7|54.77|29.48|46.15|23.37|pass_outcome_incomplete|(6:10) (Shotgun) M.Trubisky pass incomplete short right.|3|3|8|CHI|CHI|45|06:10:00|65|I|0|0
2018102102_3161|2018102102|3161|7|34.73|29.46|52.2|33.48|tackle|(5:53) (Shotgun) M.Trubisky pass deep middle to T.Burton to CHI 42 for 17 yards (D.Hightower).|3|1|10|CHI|CHI|25|05:53:00|85|C|17|17
2018102102_3185|2018102102|3185|7|51.51|29.35|59.22|37.83|tackle|(5:15) (Shotgun) M.Trubisky pass short middle to T.Cohen to 50 for 8 yards (M.Brown).|3|1|10|CHI|CHI|42|05:15:00|68|C|8|8
2018102102_3209|2018102102|3209|7|59.8|29.48|69.4|53.42|out_of_bounds|(4:35) (Shotgun) M.Trubisky pass short left to J.Howard pushed ob at NE 41 for 9 yards (J.McCourty).|3|2|2|CHI|NA|50|04:35:00|60|C|9|9
2018102102_3233|2018102102|3233|7|68.86|29.38|73.27|20.23|pass_outcome_incomplete|(3:56) (Shotgun) M.Trubisky pass incomplete short middle to A.Miller.|3|1|10|CHI|NE|41|03:56:00|51|I|0|0
2018102102_3255|2018102102|3255|7|68.09|29.23|90.75|17.7|pass_outcome_incomplete|(3:51) (Shotgun) M.Trubisky pass incomplete deep middle to A.Miller.|3|2|10|CHI|NE|41|03:51:00|51|I|0|0
2018102102_3277|2018102102|3277|7|68.9|29.26|89.18|2.07|tackle|(3:47) (Shotgun) M.Trubisky pass deep right intended for J.Bellamy INTERCEPTED by J.Jackson at NE 21. J.Jackson to NE 21 for no gain (J.Bellamy).|3|3|10|CHI|NE|41|03:47:00|51|IN|0|0
2018102102_3489|2018102102|3489|7|18.87|29.44|28.94|32.93|tackle|(1:24) (Shotgun) M.Trubisky pass short middle to T.Burton to CHI 20 for 11 yards (P.Chung).|3|1|15|CHI|CHI|9|01:24:00|101|C|11|11
2018102102_3513|2018102102|3513|7|29.1|29.43|62.62|53.61|pass_outcome_incomplete|(:50) (Shotgun) M.Trubisky pass incomplete deep left to T.Burton (P.Chung).|3|2|4|CHI|CHI|20|00:50:00|90|I|0|0
2018102102_3535|2018102102|3535|7|29.65|29.26|49.73|4.54|tackle|(:43) (Shotgun) M.Trubisky pass deep right to A.Miller to CHI 41 for 21 yards (J.Jackson).|3|3|4|CHI|CHI|20|00:43:00|90|C|21|21
2018102102_3559|2018102102|3559|7|49.71|23.9|51.1|40.52|tackle|(:04) (Shotgun) M.Trubisky pass short middle to T.Cohen to CHI 42 for 1 yard (J.Jones).|3|1|10|CHI|CHI|41|00:04:00|69|C|1|1
2018102102_3621|2018102102|3621|7|54.94|25|65.18|0.17|out_of_bounds|(14:25) (Shotgun) M.Trubisky pass short right to T.Cohen ran ob at NE 45 for 10 yards. Penalty on NE-J.McCourty, Defensive Holding, declined.|4|3|6|CHI|CHI|45|14:25:00|55|C|10|10
